text,label
"CORPORATE SECURITY SERVICES CONTRACT

This Security Services Contract (""Contract"") is made effective as of October 1, 2024, by and between:

FIRST MIDWEST BANK, N.A., with its principal offices at 100 Financial Plaza, Chicago, IL 60603 (""Client""); and

GUARDIAN PROTECTION SERVICES, INC., with its principal place of business at 789 Security Way, Oak Brook, IL 60523 (""Contractor"").

1. SERVICES. Contractor shall provide uniformed security personnel and related security services at Client's corporate headquarters and ten branch locations within the Chicago metropolitan area, as detailed in Exhibit A (Security Post Orders).

2. TERM. The initial term of this Contract is twenty-four (24) months, commencing on November 1, 2024, and ending on October 31, 2026. This Contract shall automatically renew for successive one-year terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

3. PERSONNEL. Contractor shall assign qualified security officers who have completed all required training and licensing pursuant to the Illinois Private Security Act. All personnel must pass comprehensive background checks, drug screening, and Client approval before assignment.

4. COMPENSATION. Client shall pay Contractor a fixed monthly fee of $85,000 for the services described herein. This fee includes all labor costs, supervision, and standard equipment. Payment is due net 30 days from invoice date.

5. HOURS OF SERVICE. Contractor shall provide security coverage 24 hours per day, 7 days per week, 365 days per year. A detailed staffing plan is attached as Exhibit B.

6. PERFORMANCE STANDARDS. Contractor shall maintain a minimum 98% schedule fulfillment rate. Response time to critical incidents must not exceed three minutes. Failure to meet these standards may result in service credits as detailed in Exhibit C.

7. INSURANCE. Contractor shall maintain comprehensive general liability insurance with limits of not less than $5,000,000 per occurrence, workers' compensation insurance as required by law, and professional liability insurance with limits of not less than $2,000,000.

8. EMERGENCY RESPONSE. Contractor shall develop and maintain comprehensive emergency response procedures for all locations, which must be approved by Client's Security Director.

9. REPORTING. Contractor shall provide daily activity reports and monthly performance metrics to Client's Security Director.

10. TERMINATION. Either party may terminate this Contract for material breach upon thirty (30) days' written notice. Client may terminate for convenience with sixty (60) days' written notice.

IN WITNESS WHEREOF, the parties have executed this Contract as of the date first written above.

FIRST MIDWEST BANK, N.A.
By: _________________________
Name: Richard Morrison
Title: Chief Security Officer

GUARDIAN PROTECTION SERVICES, INC.
By: _________________________
Name: Daniel Jackson
Title: President",Vendor
"FREIGHT AND LOGISTICS SERVICES AGREEMENT

Agreement Number: FL-2024-789
Date: October 15, 2024

SHIPPER: PRECISION MANUFACTURING CORP.
Address: 1000 Industrial Parkway, Cleveland, OH 44135

CARRIER: NATIONAL FREIGHT SOLUTIONS LLC
Address: 555 Logistics Drive, Columbus, OH 43215

1. SERVICES. Carrier agrees to provide freight transportation and logistics services for Shipper's shipments of manufactured components and finished goods throughout the United States and Canada.

2. TERM. This Agreement shall be effective from November 1, 2024, and shall continue for thirty-six (36) months, unless earlier terminated as provided herein.

3. RATES AND CHARGES. Shipper shall pay Carrier according to the rate schedule attached as Exhibit A. Rates include all fuel surcharges, accessorial charges, and other fees unless otherwise specified. Carrier may adjust rates annually with 30 days' written notice based on the Consumer Price Index for Urban Shippers.

4. SHIPPING REQUIREMENTS. Carrier shall provide transportation services meeting the following standards:
   - 98% on-time pickup performance
   - 95% on-time delivery performance
   - 99.9% damage-free delivery
   - Real-time shipment tracking available

5. PAYMENT TERMS. Shipper shall pay all properly rendered invoices within 45 days of receipt. A 2% discount is available for payment within 15 days.

6. LIABILITY AND CLAIMS. Carrier's liability for loss or damage to freight shall be as set forth in Carrier's tariff and applicable law. Claims for loss or damage must be filed within nine months of delivery.

7. INSURANCE. Carrier shall maintain cargo insurance with limits of not less than $250,000 per vehicle and $1,000,000 per occurrence.

8. INDEPENDENT CONTRACTOR. Carrier is an independent contractor and not an agent or employee of Shipper.

9. TERMINATION. Either party may terminate this Agreement upon 60 days' written notice for any reason. In the event of termination, Carrier shall complete all shipments in transit.

10. GOVERNING LAW. This Agreement shall be governed by the laws of the State of Ohio.

AGREED:

PRECISION MANUFACTURING CORP.
By: _________________________
Name: Jennifer Lopez
Title: Vice President, Supply Chain

NATIONAL FREIGHT SOLUTIONS LLC
By: _________________________
Name: Robert Thompson
Title: Director of Business Development",Vendor
"MANUFACTURING COMPONENTS SUPPLY AGREEMENT

This Manufacturing Components Supply Agreement (""Agreement"") is made as of November 1, 2024, by and between:

AUTOTECH INDUSTRIES, a Michigan corporation with its principal place of business at 2000 Automotive Drive, Detroit, MI 48234 (""Buyer""); and

PRECISION COMPONENTS MANUFACTURING, an Ohio corporation with its principal place of business at 1500 Manufacturing Way, Toledo, OH 43605 (""Supplier"").

BACKGROUND
Buyer is engaged in the manufacture of automotive systems. Supplier is engaged in the manufacture of precision machined components. Buyer desires to purchase from Supplier, and Supplier desires to sell to Buyer, certain components as more fully described herein.

ARTICLE 1: SUPPLY AND PURCHASE
1.1 Products. Supplier shall manufacture and supply to Buyer the products described in Exhibit A (the ""Products"").
1.2 Requirements. During the term of this Agreement, Buyer agrees to purchase from Supplier, and Supplier agrees to supply to Buyer, one hundred percent (100%) of Buyer's requirements for the Products for use in Buyer's North American operations.

ARTICLE 2: TERM
This Agreement shall commence on January 1, 2025, and continue for a period of five (5) years, unless earlier terminated in accordance with its terms.

ARTICLE 3: PRICE AND PAYMENT
3.1 Price. The initial price for each Product is set forth in Exhibit A. Supplier may request price adjustments annually based on verifiable changes in raw material costs, with any increase limited to no more than 3% per year.
3.2 Payment Terms. Payment shall be made Net 60 days from date of receipt of Products and correct invoice.

ARTICLE 4: QUALITY AND SPECIFICATIONS
4.1 Quality Standards. All Products shall meet the specifications set forth in Exhibit B and shall be manufactured in compliance with ISO 9001:2015 quality standards.
4.2 Inspection. Buyer may inspect and test Products at any time. Products failing to meet specifications may be rejected and returned at Supplier's expense.

ARTICLE 5: DELIVERY
5.1 Delivery Schedule. Supplier shall deliver Products according to the delivery schedule provided by Buyer. Time is of the essence for all deliveries.
5.2 Shipping. All Products shall be properly packaged for shipment to prevent damage. Supplier shall deliver Products DDP (Incoterms 2020) Buyer's facility.

ARTICLE 6: FORECASTS AND ORDERS
Buyer shall provide Supplier with a rolling twelve-month forecast of its requirements. Firm purchase orders shall be issued at least sixty (60) days prior to the required delivery date.

ARTICLE 7: WARRANTY
Supplier warrants that all Products will be free from defects in material and workmanship for a period of twenty-four (24) months from delivery.

ARTICLE 8: TERMINATION
Either party may terminate this Agreement for material breach upon sixty (60) days' written notice, provided the breach is not cured within such period.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

AUTOTECH INDUSTRIES
By: _________________________
Name: Michael Johnson
Title: Vice President, Procurement

PRECISION COMPONENTS MANUFACTURING
By: _________________________
Name: Susan Williams
Title: President",Vendor
"PROFESSIONAL LEGAL SERVICES RETAINER AGREEMENT

This Retainer Agreement (""Agreement"") is made as of December 1, 2024, between:

TECHSTART VENTURES INC., a Delaware corporation with its principal place of business at 500 Silicon Valley Road, Menlo Park, CA 94025 (""Client""); and

STRATEGIC LAW PARTNERS LLP, a California limited liability partnership with offices at 1000 Legal Drive, San Francisco, CA 94105 (""Law Firm"").

1. ENGAGEMENT. Client hereby retains Law Firm to provide general corporate legal services, including entity formation, contract review, intellectual property matters, and general business counseling. Law Firm accepts such engagement and agrees to provide such services in accordance with the terms of this Agreement.

2. TERM. This Agreement shall commence on January 1, 2025, and continue for a period of twelve (12) months, unless earlier terminated as provided herein. This Agreement shall automatically renew for successive one-year terms unless either party provides written notice of non-renewal at least sixty (60) days prior to the end of the then-current term.

3. RETAINER FEE. Client shall pay Law Firm a monthly retainer fee of $15,000, payable in advance on the first day of each month. This retainer covers up to 40 hours of legal services per month. Services beyond 40 hours will be billed at Law Firm's standard hourly rates, which range from $350 to $650 per hour depending on the timekeeper.

4. SERVICES COVERED. The retainer fee covers general legal advice, contract review and drafting, corporate governance matters, and intellectual property counseling. Excluded services include litigation, mergers and acquisitions, tax advice, and specialized intellectual property filings, which will be billed separately.

5. EXPENSES. Client shall reimburse Law Firm for all reasonable out-of-pocket expenses incurred in connection with the services, including filing fees, travel expenses, and third-party costs. Expenses over $1,000 require Client's prior approval.

6. BILLING AND PAYMENT. Law Firm shall provide Client with a detailed monthly statement showing services rendered, time spent, and expenses incurred. The retainer fee will be applied against these charges. Any amount exceeding the retainer fee is due within thirty (30) days of invoice date.

7. CONFIDENTIALITY. Law Firm shall maintain the confidentiality of all information concerning Client's business in accordance with the California Rules of Professional Conduct and applicable law.

8. CONFLICTS. Law Firm represents that it has no conflicts of interest that would prevent it from representing Client. Law Firm will promptly disclose any potential conflicts that may arise during the term of this Agreement.

9. TERMINATION. Either party may terminate this Agreement at any time upon thirty (30) days' written notice. Upon termination, Law Firm shall be entitled to payment for all services rendered and expenses incurred through the termination date.

10. GOVERNING LAW. This Agreement shall be governed by the laws of the State of California.

AGREED AND ACCEPTED:

TECHSTART VENTURES INC.
By: _________________________
Name: Emily Zhang
Title: CEO

STRATEGIC LAW PARTNERS LLP
By: _________________________
Name: Robert Henderson
Title: Managing Partner",Vendor
"TECHNOLOGY EQUIPMENT PROCUREMENT AND SUPPORT AGREEMENT

This Technology Equipment Procurement and Support Agreement (""Agreement"") is entered into as of December 15, 2024, by and between:

HEALTHCARE PARTNERS NETWORK, a New York nonprofit corporation with its principal place of business at 300 Medical Plaza, New York, NY 10016 (""Customer""); and

TECHNOLOGY SOLUTIONS PROVIDER INC., a Delaware corporation with its principal place of business at 600 Tech Center Drive, Boston, MA 02210 (""Supplier"").

1. EQUIPMENT AND SERVICES. Supplier shall provide to Customer the computer hardware, peripherals, and network equipment described in Exhibit A (""Equipment""), along with installation, configuration, and ongoing support services as described in Exhibit B (""Services"").

2. TERM. This Agreement shall commence on January 1, 2025, and continue for a period of three (3) years. This Agreement shall automatically renew for successive one-year terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

3. PRICING AND PAYMENT. The total initial investment for Equipment and implementation Services is $485,000. Customer shall pay 50% upon execution of this Agreement, 25% upon delivery of Equipment, and 25% upon completion of installation. Ongoing support services are billed monthly at a rate of $12,500 per month. All payments are due Net 30 days from invoice date.

4. DELIVERY AND INSTALLATION. Supplier shall deliver and install all Equipment at Customer's facilities by February 15, 2025. Supplier shall provide all necessary installation services, including cabling, configuration, and testing.

5. SUPPORT SERVICES. Supplier shall provide comprehensive support services including:
   - 24/7/365 help desk support
   - On-site support within four hours for critical issues
   - Preventive maintenance services
   - Hardware repair and replacement
   - Software updates and patches

6. SERVICE LEVEL AGREEMENT. Supplier shall meet the service levels outlined in Exhibit C, including:
   - 99.9% network availability
   - 15-minute response time for critical issues
   - 4-hour resolution time for high-priority issues
   - 24-hour resolution time for standard issues

7. EQUIPMENT OWNERSHIP. Title to the Equipment shall pass to Customer upon full payment. Supplier shall retain a security interest in the Equipment until full payment is received.

8. WARRANTIES. Supplier warrants that all Equipment will be free from defects in materials and workmanship for a period of three (3) years from installation. Supplier further warrants that all Services will be performed in a professional and workmanlike manner.

9. DATA SECURITY. Supplier shall implement and maintain appropriate administrative, physical, and technical safeguards to protect Customer's data in compliance with HIPAA regulations.

10. TERMINATION. Either party may terminate this Agreement for material breach upon sixty (60) days' written notice, provided the breach is not cured within such period.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

HEALTHCARE PARTNERS NETWORK
By: _________________________
Name: Dr. James Wilson
Title: Chief Information Officer

TECHNOLOGY SOLUTIONS PROVIDER INC.
By: _________________________
Name: Sarah Mitchell
Title: Vice President, Sales",Vendor
"CONSTRUCTION AND RENOVATION SERVICES AGREEMENT

This Construction and Renovation Services Agreement (""Agreement"") is made as of January 10, 2025, by and between:

METRO COMMERCIAL PROPERTIES, a commercial real estate firm with its principal office at 800 Tower Road, Dallas, TX 75240 (""Owner""); and

ELITE BUILDERS & RENOVATORS LLC, a Texas limited liability company with its principal place of business at 1555 Construction Way, Fort Worth, TX 76102 (""Contractor"").

1. PROJECT. Contractor shall provide construction and renovation services for Owner's commercial properties as detailed in individual Work Orders issued under this Agreement. The initial project involves the build-out of a 15,000 square foot office suite at 123 Business Park, Dallas, TX (""Project""), as described in Work Order #001 attached as Exhibit A.

2. TERM. This master Agreement shall be effective from February 1, 2025, and shall continue for three (3) years. Individual Work Orders shall have their own timelines as specified therein.

3. COMPENSATION. Owner shall pay Contractor on a cost-plus basis, with Contractor's fee being fifteen percent (15%) of the total cost of labor, materials, and equipment. Contractor shall provide detailed weekly cost reports. A guaranteed maximum price (GMP) of $850,000 is established for the initial Project in Work Order #001.

4. PAYMENT SCHEDULE. Owner shall make progress payments based on monthly applications for payment submitted by Contractor. Payments are due within fifteen (15) days of approval of the application. A retainage of ten percent (10%) shall be held until final completion and acceptance of the work.

5. SCHEDULE. Time is of the essence. Contractor shall complete the work in accordance with the schedule set forth in each Work Order. Liquidated damages of $2,500 per day shall be assessed for each day of delay beyond the substantial completion date, unless such delay is excusable.

6. QUALITY OF WORK. All work shall be performed in a good and workmanlike manner, in accordance with all applicable building codes, regulations, and industry standards. All materials shall be new and of good quality unless otherwise specified.

7. CHANGE ORDERS. No changes to the work shall be made without a written Change Order signed by both parties. Contractor shall provide a detailed cost and schedule impact for any proposed change within five (5) business days of request.

8. INSURANCE. Contractor shall maintain commercial general liability insurance with limits of not less than $2,000,000 per occurrence, workers' compensation insurance, builder's risk insurance, and automobile liability insurance. Owner shall be named as an additional insured on all applicable policies.

9. SAFETY. Contractor shall be solely responsible for implementing and maintaining adequate safety precautions and programs at the project site. Contractor shall comply with all OSHA regulations and industry safety standards.

10. WARRANTIES. Contractor warrants all work and materials against defects for a period of one (1) year from the date of substantial completion.

11. TERMINATION. Either party may terminate this Agreement for material breach upon thirty (30) days' written notice. Owner may terminate for convenience upon fourteen (14) days' written notice, with payment for all work completed and costs incurred.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

METRO COMMERCIAL PROPERTIES
By: _________________________
Name: Thomas Reynolds
Title: Director of Facilities

ELITE BUILDERS & RENOVATORS LLC
By: _________________________
Name: Carlos Mendez
Title: President",Vendor
"FOOD AND BEVERAGE SUPPLY AGREEMENT

Agreement Number: FBS-2025-022
Effective Date: February 1, 2025
Between: SUMMIT RESTAURANT GROUP (""Buyer"") and FRESH HARVEST FOOD DISTRIBUTORS (""Supplier"")

1. PARTIES. Buyer: Summit Restaurant Group, operating 12 restaurant locations in the Denver metropolitan area, with headquarters at 505 Culinary Circle, Denver, CO 80202. Supplier: Fresh Harvest Food Distributors, with distribution facilities at 700 Agriculture Way, Aurora, CO 80011.

2. PRODUCTS. Supplier agrees to supply Buyer with the meat, poultry, seafood, produce, and dairy products as specified in the Product Catalog attached as Exhibit A. Buyer agrees to purchase approximately seventy percent (70%) of its total food and beverage requirements from Supplier.

3. TERM. This Agreement shall be effective for an initial term of two (2) years, commencing on March 1, 2025, and ending on February 28, 2027. This Agreement shall automatically renew for successive one-year terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

4. PRICING. Prices for products shall be as set forth in Exhibit A, which may be updated weekly. Supplier guarantees that prices to Buyer will be no higher than those offered to any other comparable restaurant group in the region. Supplier will provide Buyer with best pricing based on volume commitments.

5. ORDERING AND DELIVERY. Buyer shall place orders by 2:00 PM for next-day delivery. Supplier shall deliver products between 4:00 AM and 7:00 AM to each restaurant location. All products must be delivered at proper temperatures and in compliance with all food safety regulations.

6. QUALITY STANDARDS. All products must meet USDA standards where applicable and be of the highest quality. Produce must be fresh, meat and poultry must be within sell-by dates, and seafood must be delivered on ice. Buyer may reject any products that do not meet quality standards.

7. PAYMENT TERMS. Buyer shall pay Supplier Net 21 days from date of invoice. A 2% discount is available for payment within 10 days. Late payments shall accrue interest at 1.5% per month.

8. MINIMUM COMMITMENT. Buyer agrees to purchase a minimum of $1,200,000 in products from Supplier during the initial term. If this minimum is not met, Buyer agrees to pay a shortfall fee equal to 5% of the difference.

9. FOOD SAFETY. Supplier must maintain certification under the Global Food Safety Initiative (GFSI) and provide certificates of insurance and proof of compliance with all FDA and local health regulations.

10. RECALL PROCEDURE. In the event of a product recall, Supplier shall immediately notify Buyer and be responsible for all costs associated with the removal and disposal of affected products.

11. TERMINATION. Either party may terminate this Agreement for material breach upon thirty (30) days' written notice. Either party may terminate immediately in the event of a food safety issue that poses a health risk.

SIGNATURES:

SUMMIT RESTAURANT GROUP
By: _________________________
Name: Amanda Fisher
Title: Director of Procurement

FRESH HARVEST FOOD DISTRIBUTORS
By: _________________________
Name: David Chen
Title: Regional Sales Manager",Vendor
"TELECOMMUNICATIONS SERVICES AGREEMENT

This Telecommunications Services Agreement (""Agreement"") is entered into as of February 15, 2025, by and between:

GLOBAL FINANCIAL CONSULTANTS INC., with offices at 600 Madison Avenue, New York, NY 10022 (""Customer""); and

NETCONNECT COMMUNICATIONS CORP., a telecommunications provider with its principal place of business at 200 Telecom Plaza, Jersey City, NJ 07302 (""Provider"").

1. SERVICES. Provider shall provide to Customer the following telecommunications services (collectively, the ""Services""):
   a. Dedicated Internet Access with 1 Gbps symmetrical bandwidth
   b. VoIP telephone service for 250 users
   c. Managed SD-WAN service connecting Customer's 5 office locations
   d. 24/7/365 network monitoring and support
   e. Cloud connectivity services

2. TERM. The initial term of this Agreement is sixty (60) months, commencing on the Service Activation Date, which is anticipated to be April 1, 2025. Upon expiration of the initial term, this Agreement shall automatically renew for successive twelve (12) month terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

3. CHARGES AND PAYMENT.
   a. Monthly Recurring Charges: Customer shall pay Provider a fixed monthly fee of $18,500 for the Services.
   b. Installation Charges: A one-time installation fee of $25,000 is due upon execution of this Agreement.
   c. Payment Terms: All charges are due within thirty (30) days of the invoice date. Late payments shall accrue interest at the lesser of 1.5% per month or the maximum rate allowed by law.

4. SERVICE LEVEL AGREEMENT. Provider guarantees the following service levels:
   a. Network Availability: 99.99% uptime for the Internet access service
   b. Latency: Maximum 45ms round-trip latency between major network nodes
   c. Jitter: Maximum 5ms jitter
   d. Packet Loss: Maximum 0.1% packet loss
   Failure to meet these service levels will result in service credits as detailed in Exhibit B.

5. INSTALLATION. Provider shall install all necessary equipment and activate the Services by the Service Activation Date. Provider will provide all necessary equipment at its expense, which shall remain Provider's property.

6. MAINTENANCE AND SUPPORT. Provider shall provide 24/7/365 network monitoring and support. Provider shall respond to critical outages within 15 minutes and resolve them within 4 hours.

7. SECURITY. Provider shall implement and maintain industry-standard security measures to protect Customer's data and network traffic. Provider will notify Customer immediately of any security breaches affecting Customer's services.

8. TERMINATION. Either party may terminate this Agreement for material breach upon thirty (30) days' written notice. Customer may terminate for convenience upon payment of an early termination fee equal to 50% of the remaining monthly recurring charges for the initial term.

9. LIMITATION OF LIABILITY. Provider's total liability for any claims arising under this Agreement shall not exceed the total charges paid by Customer to Provider in the twelve (12) months preceding the event giving rise to the claim.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

GLOBAL FINANCIAL CONSULTANTS INC.
By: _________________________
Name: Robert Kim
Title: Chief Information Officer

NETCONNECT COMMUNICATIONS CORP.
By: _________________________
Name: Jennifer Adams
Title: Vice President, Enterprise Sales",Vendor
"MEDICAL EQUIPMENT MAINTENANCE AND SERVICE CONTRACT

This Medical Equipment Maintenance and Service Contract (""Contract"") is made as of March 1, 2025, between:

COMMUNITY HEALTHCARE SYSTEM, a nonprofit healthcare system with hospitals and clinics throughout Oregon, with its principal office at 400 Health Plaza, Portland, OR 97201 (""Customer""); and

BIOMED TECHNICAL SERVICES INC., a medical equipment service company with its principal place of business at 123 Medical Drive, Beaverton, OR 97005 (""Service Provider"").

1. EQUIPMENT COVERED. Service Provider shall provide comprehensive maintenance and repair services for the medical equipment listed in Exhibit A (the ""Equipment""), which includes MRI machines, CT scanners, ultrasound systems, and patient monitoring equipment located at Customer's various facilities.

2. SERVICES. Service Provider shall provide the following services for the Equipment:
   a. Preventive maintenance performed quarterly or as recommended by the manufacturer
   b. All necessary repairs, including parts and labor
   c. 24/7/365 emergency service response
   d. Software updates and calibration services
   e. Regulatory compliance testing and documentation

3. TERM. This Contract shall be effective from April 1, 2025, through March 31, 2028. This Contract shall automatically renew for successive one-year terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

4. COMPENSATION. Customer shall pay Service Provider a fixed annual fee of $425,000, payable in equal monthly installments of $35,416.67. This fee includes all parts, labor, and travel expenses for covered services. Additional charges will apply for services not covered under this Contract, such as damage caused by misuse or acts of nature.

5. RESPONSE TIME. Service Provider guarantees the following response times:
   a. Critical equipment failure: Response within 2 hours, repair within 8 hours
   b. Major equipment failure: Response within 4 hours, repair within 24 hours
   c. Minor issues: Response within 8 business hours, repair within 72 hours

6. PARTS. Service Provider shall use only OEM parts or parts of equivalent quality. All replaced parts become the property of Service Provider.

7. DOCUMENTATION. Service Provider shall maintain complete service records for each piece of Equipment and provide Customer with monthly service reports and regulatory compliance documentation.

8. INSURANCE. Service Provider shall maintain professional liability insurance with limits of not less than $5,000,000 per occurrence and general liability insurance with limits of not less than $2,000,000 per occurrence.

9. TRAINING. Service Provider shall provide annual training to Customer's clinical staff on proper operation and basic troubleshooting of the Equipment.

10. TERMINATION. Either party may terminate this Contract for material breach upon sixty (60) days' written notice. Customer may terminate for convenience with ninety (90) days' written notice and payment of an early termination fee equal to three (3) months' service fees.

11. GOVERNING LAW. This Contract shall be governed by the laws of the State of Oregon.

AGREED AND ACCEPTED:

COMMUNITY HEALTHCARE SYSTEM
By: _________________________
Name: Dr. Susan Mitchell
Title: Director of Clinical Engineering

BIOMED TECHNICAL SERVICES INC.
By: _________________________
Name: James Peterson
Title: Service Director",Vendor
"PAYMENT PROCESSING SERVICES AGREEMENT

This Payment Processing Services Agreement (""Agreement"") is made as of March 15, 2025, by and between:

NATIONAL RETAIL CHAINS INC., a Delaware corporation with over 200 retail locations nationwide, with its principal place of business at 800 Commerce Street, Chicago, IL 60654 (""Merchant""); and

SECUREPAY PROCESSING SOLUTIONS, a registered payment processor with its principal place of business at 500 Financial Center, Wilmington, DE 19801 (""Processor"").

1. SERVICES. Processor shall provide Merchant with payment processing services for credit, debit, and electronic check transactions, including:
   a. Authorization and settlement services
   b. Payment gateway services
   c. Fraud prevention and detection services
   d. Chargeback management services
   e. Reporting and analytics services

2. TERM. The initial term of this Agreement is forty-eight (48) months, commencing on the Implementation Date, which shall be no later than May 1, 2025. This Agreement shall automatically renew for successive twelve (12) month terms unless either party provides written notice of non-renewal at least ninety (90) days prior to the expiration of the then-current term.

3. FEES AND PAYMENT.
   a. Discount Rate: Processor shall charge a discount rate of 2.15% for qualified consumer credit cards, 2.45% for commercial cards, and 0.25% plus $0.20 for PIN-debit transactions.
   b. Transaction Fees: $0.10 per authorization request and $0.15 per batch settlement.
   c. Monthly Fees: $25.00 monthly statement fee and $15.00 monthly gateway fee per location.
   d. Payment: Processor shall deduct all fees daily from Merchant's settlement funds.

4. SETTLEMENT. Processor shall settle all authorized transactions to Merchant's designated bank account within two (2) business days of the transaction date.

5. RESERVE. Processor may establish and maintain a reserve account holding up to 10% of Merchant's monthly processing volume to cover potential chargebacks, fines, or other liabilities. The reserve amount shall be reviewed quarterly and adjusted based on Merchant's performance.

6. EQUIPMENT. Processor shall provide point-of-sale terminals and related equipment at no upfront cost. Merchant shall pay a monthly equipment lease fee of $35.00 per terminal. All equipment remains the property of Processor.

7. DATA SECURITY. Merchant agrees to comply with all PCI DSS requirements and implement appropriate security measures to protect cardholder data. Processor shall provide PCI compliance validation services and security scanning.

8. CHARGEBACKS. Merchant is responsible for all chargebacks. Processor shall provide chargeback management services and represent Merchant in chargeback disputes for a fee of $25.00 per chargeback.

9. TERMINATION. Either party may terminate this Agreement for material breach upon thirty (30) days' written notice. Early termination by Merchant shall result in an early termination fee of $500 per retail location.

10. AUDIT RIGHTS. Processor may audit Merchant's compliance with PCI DSS requirements and this Agreement at any time upon reasonable notice.

11. LIMITATION OF LIABILITY. Processor's total liability under this Agreement shall not exceed the total fees paid by Merchant to Processor in the six (6) months preceding the event giving rise to the claim.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

NATIONAL RETAIL CHAINS INC.
By: _________________________
Name: Lisa Thompson
Title: Chief Financial Officer

SECUREPAY PROCESSING SOLUTIONS
By: _________________________
Name: Mark Richardson
Title: Vice President, Sales",Vendor
"CORPORATE TRAINING AND DEVELOPMENT SERVICES AGREEMENT

This Corporate Training and Development Services Agreement (""Agreement"") is entered into as of April 1, 2025, by and between:

INNOVATIVE SOFTWARE SOLUTIONS, a technology company with its principal place of business at 123 Tech Way, Austin, TX 78701 (""Client""); and

LEADERSHIP DEVELOPMENT GROUP, a training and development company with its principal place of business at 500 Education Boulevard, Dallas, TX 75240 (""Provider"").

1. SERVICES. Provider shall design, develop, and deliver customized training and development programs for Client's employees, including:
   a. Leadership development programs for mid-level managers
   b. Technical training on emerging technologies
   c. Soft skills development workshops
   d. Executive coaching services
   e. Team building and facilitation services
   Specific programs and deliverables are detailed in Exhibit A (Statement of Work).

2. TERM. This Agreement shall commence on May 1, 2025, and continue for a period of twenty-four (24) months. This Agreement shall automatically renew for successive twelve (12) month terms unless either party provides written notice of non-renewal at least sixty (60) days prior to the expiration of the then-current term.

3. COMPENSATION. Client shall pay Provider as follows:
   a. A fixed development fee of $75,000 for the creation of customized training materials
   b. A delivery fee of $3,500 per training day for onsite programs
   c. A fee of $250 per participant for virtual training programs
   d. Executive coaching at $350 per hour
   All expenses (travel, materials, etc.) will be billed at cost plus 10%.

4. PAYMENT TERMS. Provider shall invoice Client monthly for services rendered. Payment is due Net 30 days from invoice date. A 2% discount is available for payment within 15 days.

5. INTELLECTUAL PROPERTY. Provider retains ownership of its pre-existing training methodologies and materials. Client shall own all customized training materials developed specifically for Client under this Agreement upon full payment.

6. PERSONNEL. Provider shall assign qualified trainers with appropriate credentials and experience. Key personnel are identified in Exhibit B. Provider may not substitute key personnel without Client's prior written consent.

7. PERFORMANCE MEASUREMENT. Provider shall measure the effectiveness of all training programs using Kirkpatrick's Four-Level Evaluation Model and provide Client with detailed evaluation reports within thirty (30) days of program completion.

8. CONFIDENTIALITY. Provider agrees to maintain the confidentiality of all Client information and shall have all trainers sign confidentiality agreements. Provider shall not disclose that Client is a customer without Client's prior written consent.

9. INDEPENDENT CONTRACTOR. Provider is an independent contractor and not an employee or agent of Client. Provider is responsible for all taxes, insurance, and benefits for its employees.

10. TERMINATION. Either party may terminate this Agreement for material breach upon thirty (30) days' written notice. Client may terminate for convenience with sixty (60) days' written notice and payment for all services rendered through the termination date.

IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first above written.

INNOVATIVE SOFTWARE SOLUTIONS
By: _________________________
Name: Michael Johnson
Title: Chief Human Resources Officer

LEADERSHIP DEVELOPMENT GROUP
By: _________________________
Name: Sarah Williams
Title: President",Vendor
